Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Supplier Name,Net Amount
Manchester City Council,Adult Social Care,Extra Care Sheltd HP,29-Jul-22,5105823520,CRG Homecare Limited,"£39,664.20"
Manchester City Council,Childrens & Education Services,Transport Coach Hire,15-Jul-22,5105823254,M Travel,"£39,660.00"
Manchester City Council,Chief Executives,Data Links,27-Jul-22,1907828544,BT PLC,"£39,375.82"
Manchester City Council,Regeneration Finance,Rents,22-Jul-22,1907818961,CBRE Ltd (Glasgow),"£38,815.75"
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,22-Jul-22,5105825866,J Greenwood (Builders) Limited,"£38,607.46"
Manchester City Council,Housing General Fund,Building Works,26-Jul-22,5105826359,Southway Housing Trust,"£38,367.42"
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,28-Jul-22,5105826416,Ove Arup & Partners Ltd,"£38,094.43"
Manchester City Council,Childrens & Education Services,Payments for services,28-Jul-22,5105826805,The Together Trust,"£37,885.05"
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,13-Jul-22,5105824620,Manchester Van Hire Ltd,"£37,400.87"
Manchester City Council,Adult Social Care,Extra Care Sheltd HP,29-Jul-22,5105823266,DH Homecare Ltd (Direct Health),"£37,033.52"
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,08-Jul-22,5105823773,Faithful & Gould Ltd,"£37,000.00"
Manchester City Council,Regeneration Finance,Third party payments relating to Voluntary Organisations,29-Jul-22,5105827083,Back On Track,"£36,794.00"
Manchester City Council,Childrens & Education Services,Payments for services,15-Jul-22,5105824839,Music Stuff,"£36,462.51"
Manchester City Council,Childrens & Education Services,Transport Coach Hire,12-Jul-22,5105824391,Mantax Radio Taxis Ltd,"£36,318.00"
Manchester City Council,Housing General Fund,Building Works,26-Jul-22,5105826385,Southway Housing Trust,"£36,223.55"
Manchester City Council,Housing General Fund,Building Works,21-Jul-22,5105825814,Southway Housing Trust,"£36,080.22"
Manchester City Council,Adult Social Care,Extra Care Sheltd HP,13-Jul-22,5105824572,Premier Care  Ltd,"£36,044.96"
Manchester City Council,Regeneration Finance,Professional fees,22-Jul-22,5105825992,Savills Commercial Ltd,"£36,000.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,14-Jul-22,5105824728,Redacted Personal Information,"£35,822.50"
Manchester City Council,Chief Executives,Vehicle Plant Furniture and Equipment,22-Jul-22,5105825107,XMA Limited,"£35,473.53"
Manchester City Council,Chief Executives,Vehicle Plant Furniture and Equipment,29-Jul-22,5105826463,XMA Limited,"£35,473.53"
Manchester City Council,Childrens & Education Services,Payments for services,13-Jul-22,5105824424,The Together Trust,"£35,359.38"
Manchester City Council,Corporate Services,Grant Payments,29-Jul-22,5105825537,The Copyright Licensing Agency Ltd,"£35,243.67"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,15-Jul-22,5105824811,Redacted Personal Information,"£35,020.50"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,15-Jul-22,5105824812,Redacted Personal Information,"£34,976.50"
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,06-Jul-22,5105823443,Divrse Ltd,"£34,653.00"
Manchester City Council,Adult Social Care,Rents,21-Jul-22,5105824791,Housing Social Ltd,"£34,478.41"
Manchester City Council,Childrens & Education Services,Supported Accommodation,20-Jul-22,5105825425,Amore Social Care Ltd,"£34,007.24"
Manchester City Council,Adult Social Care,Rents,29-Jul-22,5105826536,Housing Social Ltd,"£33,768.87"
Manchester City Council,Adult Social Care,Third party payments to Health Authority,29-Jul-22,5105826734,Greater Manchester Mental Health,"£32,918.00"
Manchester City Council,Manchester Leisure,Responsive Repairs Work,13-Jul-22,5105824556,EQUANS Regeneration Limited,"£32,889.04"
Manchester City Council,Adult Social Care,Supporting People Payments,29-Jul-22,5105826745,Making Space,"£32,755.53"
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,11-Jul-22,5105823776,Mace Ltd,"£32,698.00"
Manchester City Council,Environment and Operations,Construction Works,27-Jul-22,5105826502,J.Hopkins (Contractors) Ltd.,"£32,655.83"
Manchester City Council,Chief Executives,Rents,26-Jul-22,5105826394,Greater Manchester Police,"£32,250.00"
Manchester City Council,Environment and Operations,Construction Works,20-Jul-22,5105825401,Kiely Bros Ltd,"£31,350.00"
Manchester City Council,Childrens & Education Services,Payments for services,21-Jul-22,5105825715,The William Henry Smith School,"£31,291.00"
Manchester City Council,Chief Executives,Rents,15-Jul-22,5105823870,UKfast.net Ltd,"£31,000.00"
Manchester City Council,Manchester Leisure,Responsive Repairs Work,29-Jul-22,5105826749,EQUANS Regeneration Limited,"£30,877.46"
Manchester City Council,Adult Social Care,Professional fees,26-Jul-22,5105826370,Local Partnerships LLP,"£30,861.08"
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,13-Jul-22,5105824372,Standard Fuels Oils,"£30,842.12"
Manchester City Council,Housing General Fund,Building Works,11-Jul-22,5105823334,Manchester Care & Repair Ltd,"£30,780.00"
Manchester City Council,Childrens & Education Services,Carer Support Payments ,12-Jul-22,1907814540,Care Solutions Recruitment Agency L,"£30,721.95"
Manchester City Council,Childrens Services,Works and associated costs for Land and Buildings,25-Jul-22,5105824776,Warden Construction Ltd,"£30,586.11"
Manchester City Council,Childrens & Education Services,Payments for services,18-Jul-22,5105824843,St John Vianney School,"£30,490.16"
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,29-Jul-22,5105826496,Standard Fuels Oils,"£30,193.84"
Manchester City Council,Regeneration Finance,Electricity,21-Jul-22,1907825725,Npower,"£30,134.02"
Manchester City Council,Manchester Leisure,Refuse Collection,21-Jul-22,5105824394,Biffa Municipal Limited,"£30,000.00"
Manchester City Council,Manchester Leisure,Professional fees,15-Jul-22,1907819148,Sweetspot Group Limited,"£30,000.00"
Manchester City Council,Adult Social Care,Vehicle Plant Furniture and Equipment,22-Jul-22,5105826209,H Jenkinson & Co Ltd.,"£29,850.25"
Manchester City Council,Chief Executives,Legal Fees,29-Jul-22,5105826746,Amion Consulting Ltd,"£29,723.90"
Manchester City Council,Chief Executives,Legal Fees,20-Jul-22,1907824762,Liberata,"£29,664.00"
Manchester City Council,Childrens & Education Services,Third party payments to other Local Authorities,15-Jul-22,5105824889,Droylsden Academy,"£29,613.00"
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,11-Jul-22,5105823869,Manchester Carers Centre,"£29,167.00"
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,11-Jul-22,5105823904,Manchester Carers Forum,"£29,167.00"
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,07-Jul-22,5105823585,African & Caribbean Mental Health,"£29,167.00"
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,07-Jul-22,5105823634,Age Concern Manchester,"£29,000.00"
Manchester City Council,Adult Social Care,Payments for services,25-Jul-22,5105826027,Morelife (UK) Ltd,"£28,983.00"
Manchester City Council,Regeneration Finance,Third party payments relating to Voluntary Organisations,11-Jul-22,5105823957,Reform Radio CIC,"£28,952.00"
Manchester City Council,Housing General Fund,Works and associated costs for Land and Buildings,29-Jul-22,5105826923,Mace Ltd,"£28,703.00"
Manchester City Council,Highways Services,Building Materials for direct delivery,20-Jul-22,5105825477,Pomery Natural Stone Ltd,"£28,650.00"
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,29-Jul-22,5105823154,Standard Fuels Oils,"£28,585.41"
Manchester City Council,Childrens & Education Services,Professional fees,29-Jul-22,5105827015,Wigan Metropolitan Borough Council,"£28,262.47"
Manchester City Council,Highways Services,Professional fees,22-Jul-22,5105824777,Pell Frischmann Consultants Ltd,"£27,939.00"
Manchester City Council,Chief Executives,Postage,05-Jul-22,5105823337,Royal Mail Group Plc,"£27,588.36"
Manchester City Council,Adult Social Care,Extra Care Sheltd HP,13-Jul-22,5105824539,Premier Care  Ltd,"£27,462.83"
Manchester City Council,Regeneration Finance,Professional fees,11-Jul-22,5105823161,Transport for Greater Manchester,"£27,358.33"
Manchester City Council,Corporate Services,Fees,29-Jul-22,1907826531,Marston Group Limited,"£27,267.00"
Manchester City Council,Regeneration Finance,Professional fees,22-Jul-22,5105825989,Savills Commercial Ltd,"£26,800.00"
Manchester City Council,Chief Executives,Funeral and coroner related services,12-Jul-22,5105824266,Central Mcr Uni Hospital t/a,"£26,644.05"
Manchester City Council,Chief Executives,CRB Fees,11-Jul-22,5105823945,Disclosure & Barring Service,"£26,383.00"
Manchester City Council,Housing General Fund,Building Works,20-Jul-22,1907824616,UPS Building & Maintenance Ltd,"£26,265.25"
Manchester City Council,Chief Executives,Agency staff provision,25-Jul-22,5105826227,Deekay Technical Recruitment Ltd,"£26,086.58"
Manchester City Council,Environment and Operations,Construction Works,27-Jul-22,5105826510,Bethell Construction Ltd,"£25,986.16"
Manchester City Council,Childrens & Education Services,Third party payments to other Local Authorities,25-Jul-22,5105825542,New Bridge School,"£25,846.56"
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,05-Jul-22,5105823208,Manchester Womens Aid,"£25,421.41"
Manchester City Council,Adult Social Care,Third party payments relating to Voluntary Organisations,19-Jul-22,5105824975,Manchester Womens Aid,"£25,421.41"
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,28-Jul-22,5105826718,R Development Ltd,"£25,288.97"
Manchester City Council,Childrens & Education Services,Transport Coach Hire,21-Jul-22,5105825356,Royton Minibuses Ltd,"£25,119.50"
Manchester City Council,Childrens & Education Services,Transport Coach Hire,26-Jul-22,5105826428,JCT Travel Ltd,"£25,085.00"
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,26-Jul-22,5105826383,Wythenshawe Forum Trust Ltd,"£25,000.00"
Manchester City Council,Chief Executives,Grant and subscriptions awarded,29-Jul-22,5105826197,Breakthrough Uk Ltd,"£25,000.00"
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,29-Jul-22,5105823319,The Duke of Edinburghs Award,"£25,000.00"
Manchester City Council,Manchester Leisure,Refuse Collection,21-Jul-22,5105824318,Biffa Municipal Limited,"£25,000.00"
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,29-Jul-22,5105827096,Ameresco Limited,"£24,837.43"
Manchester City Council,Libraries and Theatres,Vehicle Plant Furniture and Equipment,07-Jul-22,5105823792,H Jenkinson & Co Ltd.,"£24,620.49"
Manchester City Council,Adult Social Care,Rents,12-Jul-22,5105824173,United Property Management Ltd,"£24,491.90"
Manchester City Council,Manchester Leisure,Grant and subscriptions awarded,19-Jul-22,5105825171,Greater Manchester Police,"£24,426.65"
Manchester City Council,Childrens & Education Services,Third party payments to other Local Authorities,25-Jul-22,5105825544,New Bridge School,"£24,356.28"
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,29-Jul-22,5105823293,Standard Fuels Oils,"£24,334.33"
Manchester City Council,Manchester Leisure,Responsive Repairs Work,13-Jul-22,5105824547,EQUANS Regeneration Limited,"£24,292.56"
Manchester City Council,Hospitality + Trading Services,Vehicle Hire Costs,11-Jul-22,5105823647,F.R.Sharrock Ltd,"£24,266.00"
Manchester City Council,Chief Executives,Rents,06-Jul-22,5105823446,UKfast.net Ltd,"£24,232.00"
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,29-Jul-22,5105825604,Ameresco Limited,"£24,168.90"
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,05-Jul-22,5105823297,Standard Fuels Oils,"£24,130.61"
Manchester City Council,Corporate Services,Works and associated costs for Land and Buildings,29-Jul-22,5105825603,Ameresco Limited,"£24,128.06"
Manchester City Council,Environment and Operations,Construction Works,22-Jul-22,5105825898,J.Hopkins (Contractors) Ltd.,"£24,109.69"
Manchester City Council,Chief Executives,Funeral and coroner related services,12-Jul-22,5105824266,Central Mcr Uni Hospital t/a,"£23,883.42"
Manchester City Council,Childrens & Education Services,Payments for services,29-Jul-22,5105827007,National Offender Mgt Services,"£23,870.00"
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,12-Jul-22,5105823025,Standard Fuels Oils,"£23,762.67"
Manchester City Council,Corporate Services,Fees,13-Jul-22,1907792399,Marston Group Limited,"£23,586.75"
Manchester City Council,Highways Services,Payments to Sub-Contractors,19-Jul-22,5105825079,J.Hopkins (Contractors) Ltd.,"£23,498.70"
Manchester City Council,Environment and Operations,Construction Works,29-Jul-22,5105825227,Rosgal Ltd,"£23,400.00"
Manchester City Council,Chief Executives,Legal Fees,08-Jul-22,1907799023,Liberata,"£23,305.00"
Manchester City Council,Regeneration Finance,Electricity,21-Jul-22,1907825670,Npower,"£23,137.85"
Manchester City Council,Childrens & Education Services,Payments for services,29-Jul-22,5105826971,National Offender Mgt Services,"£23,100.00"
Manchester City Council,Childrens & Education Services,Payments for services,29-Jul-22,5105826974,National Offender Mgt Services,"£23,100.00"
Manchester City Council,Childrens & Education Services,Foster Payments,22-Jul-22,5105825968,Family Futures CIC,"£22,770.00"
Manchester City Council,Regeneration Finance,Third party payments relating to Voluntary Organisations,25-Jul-22,5105826254,Back On Track,"£22,624.00"
Manchester City Council,Corporate Services,Fees,13-Jul-22,1907792400,Marston Group Limited,"£22,583.95"
Manchester City Council,Adult Social Care,Extra Care Sheltd HP,29-Jul-22,5105823265,DH Homecare Ltd (Direct Health),"£22,507.75"
Manchester City Council,Manchester Leisure,Equipment,19-Jul-22,5105825290,Synectics Security Limited,"£22,259.24"
