Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Supplier Name,Net Amount
Manchester City Council,Adult Social Care,Electricity,15-Dec-22,1907962902,Scottish & Southern Energy Plc,£501.57
Manchester City Council,Adult Social Care,Electricity,15-Dec-22,1907962797,Scottish & Southern Energy Plc,£500.92
Manchester City Council,Manchester Leisure,Electricity,15-Dec-22,1907962883,Scottish & Southern Energy Plc,£500.03
Manchester City Council,Adult Social Care,Electricity,15-Dec-22,1700142673,Scottish & Southern Energy Plc,-£540.90
Manchester City Council,Adult Social Care,Electricity,15-Dec-22,1700142671,Scottish & Southern Energy Plc,-£541.27
Manchester City Council,Manchester Leisure,Electricity,15-Dec-22,1700142532,Scottish & Southern Energy Plc,-£570.82
Manchester City Council,Manchester Leisure,Electricity,15-Dec-22,1700142533,Scottish & Southern Energy Plc,-£570.82
Manchester City Council,Manchester Leisure,Electricity,15-Dec-22,1700142534,Scottish & Southern Energy Plc,-£570.82
Manchester City Council,Regeneration Finance,Electricity,15-Dec-22,1700142610,Scottish & Southern Energy Plc,-£595.42
Manchester City Council,Manchester Leisure,Electricity,15-Dec-22,1700142562,Scottish & Southern Energy Plc,-£598.01
Manchester City Council,Regeneration Finance,Electricity,15-Dec-22,1700142754,Scottish & Southern Energy Plc,-£603.51
Manchester City Council,Manchester Leisure,Electricity,15-Dec-22,1700142700,Scottish & Southern Energy Plc,-£610.37
Manchester City Council,Regeneration Finance,Electricity,15-Dec-22,1700142743,Scottish & Southern Energy Plc,-£621.34
Manchester City Council,Adult Social Care,Electricity,15-Dec-22,1700142670,Scottish & Southern Energy Plc,-£621.85
Manchester City Council,Manchester Leisure,Electricity,15-Dec-22,1700142750,Scottish & Southern Energy Plc,-£628.47
Manchester City Council,Regeneration Finance,Electricity,15-Dec-22,1700142768,Scottish & Southern Energy Plc,-£628.57
Manchester City Council,Regeneration Finance,Electricity,15-Dec-22,1700142696,Scottish & Southern Energy Plc,-£628.60
Manchester City Council,Regeneration Finance,Electricity,15-Dec-22,1700142720,Scottish & Southern Energy Plc,-£628.63
Manchester City Council,Manchester Leisure,Electricity,15-Dec-22,1700142579,Scottish & Southern Energy Plc,-£628.66
Manchester City Council,Manchester Leisure,Electricity,15-Dec-22,1700142735,Scottish & Southern Energy Plc,-£628.66
Manchester City Council,Regeneration Finance,Electricity,15-Dec-22,1700142762,Scottish & Southern Energy Plc,-£628.66
Manchester City Council,Regeneration Finance,Electricity,15-Dec-22,1700142767,Scottish & Southern Energy Plc,-£628.66
Manchester City Council,Manchester Leisure,Electricity,15-Dec-22,1700142757,Scottish & Southern Energy Plc,-£638.82
Manchester City Council,Manchester Leisure,Electricity,15-Dec-22,1700142713,Scottish & Southern Energy Plc,-£649.78
Manchester City Council,Regeneration Finance,Electricity,15-Dec-22,1700142627,Scottish & Southern Energy Plc,-£680.13
Manchester City Council,Manchester Leisure,Electricity,15-Dec-22,1700142774,Scottish & Southern Energy Plc,-£689.03
Manchester City Council,Regeneration Finance,Electricity,15-Dec-22,1700142590,Scottish & Southern Energy Plc,-£699.11
Manchester City Council,Manchester Leisure,Electricity,15-Dec-22,1700142587,Scottish & Southern Energy Plc,-£719.69
Manchester City Council,Regeneration Finance,Electricity,15-Dec-22,1700142560,Scottish & Southern Energy Plc,-£745.46
Manchester City Council,Manchester Leisure,Electricity,15-Dec-22,1700142793,Scottish & Southern Energy Plc,-£757.82
Manchester City Council,Adult Social Care,Electricity,15-Dec-22,1700142685,Scottish & Southern Energy Plc,-£770.15
Manchester City Council,Adult Social Care,Electricity,15-Dec-22,1700142672,Scottish & Southern Energy Plc,-£804.81
Manchester City Council,Regeneration Finance,Electricity,15-Dec-22,1700142730,Scottish & Southern Energy Plc,-£839.72
Manchester City Council,Hospitality + Trading Services,Electricity,15-Dec-22,1700142786,Scottish & Southern Energy Plc,-£847.81
Manchester City Council,Adult Social Care,Electricity,15-Dec-22,1700142529,Scottish & Southern Energy Plc,"-£1,036.49"
Manchester City Council,Regeneration Finance,Electricity,15-Dec-22,1700142783,Scottish & Southern Energy Plc,"-£1,036.49"
Manchester City Council,Regeneration Finance,Electricity,15-Dec-22,1700142745,Scottish & Southern Energy Plc,"-£1,036.52"
Manchester City Council,Childrens & Education Services,Electricity,15-Dec-22,1700142736,Scottish & Southern Energy Plc,"-£1,036.56"
Manchester City Council,Manchester Leisure,Electricity,15-Dec-22,1700142718,Scottish & Southern Energy Plc,"-£1,036.66"
Manchester City Council,Childrens & Education Services,Electricity,15-Dec-22,1700142659,Scottish & Southern Energy Plc,"-£1,036.66"
Manchester City Council,Childrens & Education Services,Electricity,15-Dec-22,1700142753,Scottish & Southern Energy Plc,"-£1,036.66"
Manchester City Council,Regeneration Finance,Electricity,15-Dec-22,1700142790,Scottish & Southern Energy Plc,"-£1,036.66"
Manchester City Council,Childrens & Education Services,Electricity,15-Dec-22,1700142734,Scottish & Southern Energy Plc,"-£1,036.72"
Manchester City Council,Manchester Leisure,Electricity,15-Dec-22,1700142551,Scottish & Southern Energy Plc,"-£1,065.53"
Manchester City Council,Adult Social Care,Electricity,15-Dec-22,1700142728,Scottish & Southern Energy Plc,"-£1,076.25"
Manchester City Council,Regeneration Finance,Electricity,15-Dec-22,1700142781,Scottish & Southern Energy Plc,"-£1,387.56"
Manchester City Council,Adult Social Care,Electricity,15-Dec-22,1700142782,Scottish & Southern Energy Plc,"-£1,409.53"
Manchester City Council,Manchester Leisure,Electricity,15-Dec-22,1700142732,Scottish & Southern Energy Plc,"-£1,409.59"
Manchester City Council,Adult Social Care,Electricity,15-Dec-22,1700142637,Scottish & Southern Energy Plc,"-£1,444.33"
Manchester City Council,Adult Social Care,Electricity,15-Dec-22,1700142689,Scottish & Southern Energy Plc,"-£1,444.33"
Manchester City Council,Adult Social Care,Electricity,15-Dec-22,1700142585,Scottish & Southern Energy Plc,"-£1,444.36"
Manchester City Council,Adult Social Care,Electricity,15-Dec-22,1700142807,Scottish & Southern Energy Plc,"-£1,444.45"
Manchester City Council,Adult Social Care,Electricity,15-Dec-22,1700142808,Scottish & Southern Energy Plc,"-£1,444.49"
Manchester City Council,Regeneration Finance,Electricity,15-Dec-22,1700142789,Scottish & Southern Energy Plc,"-£1,444.49"
Manchester City Council,Regeneration Finance,Electricity,15-Dec-22,1700142773,Scottish & Southern Energy Plc,"-£1,444.56"
Manchester City Council,Manchester Leisure,Electricity,15-Dec-22,1700142756,Scottish & Southern Energy Plc,"-£1,444.59"
Manchester City Council,Adult Social Care,Electricity,15-Dec-22,1700142695,Scottish & Southern Energy Plc,"-£1,444.59"
Manchester City Council,Adult Social Care,Electricity,15-Dec-22,1700142636,Scottish & Southern Energy Plc,"-£1,444.62"
Manchester City Council,Regeneration Finance,Electricity,15-Dec-22,1700142811,Scottish & Southern Energy Plc,"-£1,444.62"
Manchester City Council,Manchester Leisure,Electricity,15-Dec-22,1700142660,Scottish & Southern Energy Plc,"-£1,526.49"
Manchester City Council,Adult Social Care,Electricity,15-Dec-22,1700142677,Scottish & Southern Energy Plc,"-£1,731.74"
Manchester City Council,Adult Social Care,Electricity,15-Dec-22,1700142693,Scottish & Southern Energy Plc,"-£1,779.59"
Manchester City Council,Regeneration Finance,Electricity,15-Dec-22,1700142740,Scottish & Southern Energy Plc,"-£1,852.39"
Manchester City Council,Regeneration Finance,Electricity,15-Dec-22,1700142744,Scottish & Southern Energy Plc,"-£1,852.39"
Manchester City Council,Regeneration Finance,Electricity,15-Dec-22,1700142810,Scottish & Southern Energy Plc,"-£1,852.51"
Manchester City Council,Childrens & Education Services,Electricity,15-Dec-22,1700142725,Scottish & Southern Energy Plc,"-£1,852.55"
Manchester City Council,Regeneration Finance,Electricity,15-Dec-22,1700142701,Scottish & Southern Energy Plc,"-£2,171.90"
Manchester City Council,Manchester Leisure,Electricity,15-Dec-22,1700142694,Scottish & Southern Energy Plc,"-£2,175.30"
Manchester City Council,Regeneration Finance,Electricity,15-Dec-22,1700142769,Scottish & Southern Energy Plc,"-£2,260.41"
Manchester City Council,Regeneration Finance,Electricity,15-Dec-22,1700142805,Scottish & Southern Energy Plc,"-£2,260.57"
Manchester City Council,Regeneration Finance,Electricity,15-Dec-22,1700142765,Scottish & Southern Energy Plc,"-£2,260.64"
Manchester City Council,Adult Social Care,Electricity,15-Dec-22,1700142691,Scottish & Southern Energy Plc,"-£2,260.67"
Manchester City Council,Manchester Leisure,Electricity,15-Dec-22,1700142688,Scottish & Southern Energy Plc,"-£2,498.47"
Manchester City Council,Manchester Leisure,Electricity,15-Dec-22,1700142703,Scottish & Southern Energy Plc,"-£2,585.70"
Manchester City Council,Highways Services,Electricity,15-Dec-22,1700142792,Scottish & Southern Energy Plc,"-£2,668.43"
Manchester City Council,Regeneration Finance,Electricity,15-Dec-22,1700142817,Scottish & Southern Energy Plc,"-£2,668.46"
Manchester City Council,Manchester Leisure,Electricity,15-Dec-22,1700142760,Scottish & Southern Energy Plc,"-£2,668.50"
Manchester City Council,Regeneration Finance,Electricity,15-Dec-22,1700142761,Scottish & Southern Energy Plc,"-£2,668.60"
Manchester City Council,Regeneration Finance,Electricity,15-Dec-22,1700142758,Scottish & Southern Energy Plc,"-£2,668.63"
Manchester City Council,Adult Social Care,Electricity,15-Dec-22,1700142766,Scottish & Southern Energy Plc,"-£2,668.66"
Manchester City Council,Adult Social Care,Electricity,15-Dec-22,1700142764,Scottish & Southern Energy Plc,"-£2,867.39"
Manchester City Council,Manchester Leisure,Electricity,15-Dec-22,1700142746,Scottish & Southern Energy Plc,"-£2,879.84"
Manchester City Council,Manchester Leisure,Electricity,15-Dec-22,1700142778,Scottish & Southern Energy Plc,"-£3,001.65"
Manchester City Council,Manchester Leisure,Electricity,15-Dec-22,1700142737,Scottish & Southern Energy Plc,"-£3,076.71"
Manchester City Council,Manchester Leisure,Electricity,15-Dec-22,1700142697,Scottish & Southern Energy Plc,"-£3,399.37"
Manchester City Council,Manchester Leisure,Electricity,15-Dec-22,1700142806,Scottish & Southern Energy Plc,"-£3,484.45"
Manchester City Council,Regeneration Finance,Electricity,15-Dec-22,1700142784,Scottish & Southern Energy Plc,"-£3,519.29"
Manchester City Council,Regeneration Finance,Electricity,15-Dec-22,1700142816,Scottish & Southern Energy Plc,"-£3,736.26"
Manchester City Council,Manchester Leisure,Electricity,15-Dec-22,1700142724,Scottish & Southern Energy Plc,"-£3,892.38"
Manchester City Council,Regeneration Finance,Electricity,15-Dec-22,1700142751,Scottish & Southern Energy Plc,"-£3,892.38"
Manchester City Council,Manchester Leisure,Electricity,15-Dec-22,1700142742,Scottish & Southern Energy Plc,"-£5,034.34"
Manchester City Council,Manchester Leisure,Gas,22-Dec-22,1907969317,Scottish & Southern Energy Plc,"£4,639.93"
Manchester City Council,Manchester Leisure,Gas,22-Dec-22,1907969333,Scottish & Southern Energy Plc,"£4,577.54"
Manchester City Council,Manchester Leisure,Gas,22-Dec-22,1907969367,Scottish & Southern Energy Plc,"£4,198.19"
Manchester City Council,Manchester Leisure,Gas,22-Dec-22,1907969372,Scottish & Southern Energy Plc,"£3,744.84"
Manchester City Council,Manchester Leisure,Gas,22-Dec-22,1907969302,Scottish & Southern Energy Plc,"£3,689.35"
Manchester City Council,Manchester Leisure,Gas,22-Dec-22,1907969369,Scottish & Southern Energy Plc,"£3,483.18"
Manchester City Council,Manchester Leisure,Gas,22-Dec-22,1907969321,Scottish & Southern Energy Plc,"£3,090.11"
Manchester City Council,Manchester Leisure,Gas,22-Dec-22,1907969326,Scottish & Southern Energy Plc,"£2,896.06"
Manchester City Council,Manchester Leisure,Gas,22-Dec-22,1907969360,Scottish & Southern Energy Plc,"£2,482.78"
Manchester City Council,Manchester Leisure,Gas,22-Dec-22,1907969361,Scottish & Southern Energy Plc,"£2,358.23"
Manchester City Council,Manchester Leisure,Gas,22-Dec-22,1907969343,Scottish & Southern Energy Plc,"£2,231.33"
Manchester City Council,Adult Social Care,Gas,22-Dec-22,1907969325,Scottish & Southern Energy Plc,"£2,076.51"
Manchester City Council,Manchester Leisure,Gas,22-Dec-22,1907969349,Scottish & Southern Energy Plc,"£1,985.39"
Manchester City Council,Manchester Leisure,Gas,22-Dec-22,1907969362,Scottish & Southern Energy Plc,"£1,928.73"
Manchester City Council,Manchester Leisure,Gas,22-Dec-22,1907969324,Scottish & Southern Energy Plc,"£1,613.55"
Manchester City Council,Manchester Leisure,Gas,22-Dec-22,1907969344,Scottish & Southern Energy Plc,"£1,560.57"
Manchester City Council,Manchester Leisure,Gas,22-Dec-22,1907969305,Scottish & Southern Energy Plc,"£1,558.39"
Manchester City Council,Manchester Leisure,Gas,22-Dec-22,1907969347,Scottish & Southern Energy Plc,"£1,408.07"
Manchester City Council,Adult Social Care,Gas,22-Dec-22,1907969366,Scottish & Southern Energy Plc,"£1,397.69"
Manchester City Council,Manchester Leisure,Gas,22-Dec-22,1907969337,Scottish & Southern Energy Plc,"£1,396.76"
Manchester City Council,Adult Social Care,Gas,22-Dec-22,1907969345,Scottish & Southern Energy Plc,"£1,261.78"
Manchester City Council,Manchester Leisure,Gas,22-Dec-22,1907969320,Scottish & Southern Energy Plc,"£1,229.57"
Manchester City Council,Manchester Leisure,Gas,22-Dec-22,1907969316,Scottish & Southern Energy Plc,"£1,221.69"
Manchester City Council,Manchester Leisure,Gas,22-Dec-22,1907969348,Scottish & Southern Energy Plc,"£1,212.48"
Manchester City Council,Manchester Leisure,Gas,22-Dec-22,1907969312,Scottish & Southern Energy Plc,"£1,153.57"
Manchester City Council,Manchester Leisure,Gas,22-Dec-22,1907969368,Scottish & Southern Energy Plc,"£1,147.39"
Manchester City Council,Manchester Leisure,Gas,22-Dec-22,1907969365,Scottish & Southern Energy Plc,"£1,094.33"
Manchester City Council,Manchester Leisure,Gas,22-Dec-22,1907969309,Scottish & Southern Energy Plc,"£1,080.71"
Manchester City Council,Manchester Leisure,Gas,22-Dec-22,1907969327,Scottish & Southern Energy Plc,£973.03
Manchester City Council,Manchester Leisure,Gas,22-Dec-22,1907969354,Scottish & Southern Energy Plc,£957.71
Manchester City Council,Manchester Leisure,Gas,22-Dec-22,1907969323,Scottish & Southern Energy Plc,£954.00
Manchester City Council,Manchester Leisure,Gas,22-Dec-22,1907969299,Scottish & Southern Energy Plc,£890.68
Manchester City Council,Manchester Leisure,Gas,22-Dec-22,1907969358,Scottish & Southern Energy Plc,£883.69
Manchester City Council,Manchester Leisure,Gas,22-Dec-22,1907969356,Scottish & Southern Energy Plc,£849.31
Manchester City Council,Manchester Leisure,Gas,22-Dec-22,1907969364,Scottish & Southern Energy Plc,£838.87
Manchester City Council,Manchester Leisure,Gas,22-Dec-22,1907969351,Scottish & Southern Energy Plc,£785.09
Manchester City Council,Manchester Leisure,Gas,22-Dec-22,1907969363,Scottish & Southern Energy Plc,£758.19
