Body Name,Service Area,Expenses Type,Invoice Payment Date,Transaction Number,Supplier Name,Net Amount
Manchester City Council,Childrens & Education Services,Oth Professional Fee,03-Aug-22,5105827535,Redacted Personal Information,£950.00
Manchester City Council,Chief Executives,Oth Professional Fee,03-Aug-22,1907831645,Redacted Personal Information,"£1,000.00"
Manchester City Council,Chief Executives,Legal Fees,03-Aug-22,1907832490,Redacted Personal Information,"£1,312.50"
Manchester City Council,Manchester Leisure,Sub Contractors,03-Aug-22,5105827465,Redacted Personal Information,"£2,004.00"
Manchester City Council,Childrens & Education Services,Oth Professional Fee,03-Aug-22,5105827436,Redacted Personal Information,"£2,325.00"
Manchester City Council,Chief Executives,Legal Fees,03-Aug-22,1907826714,Redacted Personal Information,"£2,490.00"
Manchester City Council,Chief Executives,Sub Contractors,03-Aug-22,5105827179,Redacted Personal Information,"£2,752.73"
Manchester City Council,Manchester Leisure,Sub Contractors,03-Aug-22,5105827463,Redacted Personal Information,"£4,628.88"
Manchester City Council,Manchester Leisure,Sub Contractors,03-Aug-22,5105827464,Redacted Personal Information,"£10,337.61"
Manchester City Council,Corporate Services,Legal Fees,04-Aug-22,1907838698,Redacted Personal Information,"£14,000.00"
Manchester City Council,Adult Social Care,Clean & Domestic Mat,04-Aug-22,1700137197,PHS Group,"-£1,851.67"
Manchester City Council,Manchester Leisure,Oth Professional Fee,04-Aug-22,5105827551,Shoppertrak Ltd,-£766.77
Manchester City Council,Adult Social Care,Clean & Domestic Mat,04-Aug-22,1700137198,PHS Group,-£544.22
Manchester City Council,Adult Social Care,Clean & Domestic Mat,04-Aug-22,1907839236,PHS Group,£544.22
Manchester City Council,Chief Executives,Oth Professional Fee,04-Aug-22,1907834058,Central Chambers,£550.00
Manchester City Council,Chief Executives,Oth Professional Fee,04-Aug-22,1907834059,Central Chambers,£550.00
Manchester City Council,Adult Social Care,Legal Fees,04-Aug-22,5105827637,Kings Chambers,£606.67
Manchester City Council,Manchester Leisure,Contract Hire and OL,04-Aug-22,5105827854,T.H. Horn Ltd,£625.00
Manchester City Council,Chief Executives,Oth Professional Fee,04-Aug-22,1907834048,18 St John Street Chambers,£650.00
Manchester City Council,Childrens & Education Services,Stationery,04-Aug-22,5105827834,Banner Group Limited,£660.00
Manchester City Council,Manchester Leisure,Equipment,04-Aug-22,5105827660,Sign-It-Up,£675.00
Manchester City Council,Chief Executives,Licences Expenditure,04-Aug-22,5105827447,Trustmarque Solutions Ltd,£691.25
Manchester City Council,Childrens & Education Services,Oth Professional Fee,04-Aug-22,5105827720,Hays Specialist Recruitment Limited,£704.65
Manchester City Council,Childrens & Education Services,Oth Professional Fee,04-Aug-22,5105827721,Hays Specialist Recruitment Limited,£704.65
Manchester City Council,Chief Executives,Oth Professional Fee,04-Aug-22,5105827591,B Animated Limited,£780.00
Manchester City Council,Manchester Leisure,Sub Contractors,04-Aug-22,5105827663,Groundwork Landscapes Ltd,£790.00
Manchester City Council,Corporate Services,WPS Awards,04-Aug-22,5105827630,Furniture Resource Centre Ltd,£813.76
Manchester City Council,Adult Social Care,Equipment,04-Aug-22,5105827631,Aidapt Bathrooms Ltd,£840.00
Manchester City Council,Manchester Leisure,Equipment,04-Aug-22,5105827530,Groundwork Landscapes Ltd,£850.00
Manchester City Council,Manchester Leisure,Equipment,04-Aug-22,5105827612,Groundwork Landscapes Ltd,£850.00
Manchester City Council,Corporate Services,WPS Awards,04-Aug-22,5105827550,Furniture Resource Centre Ltd,£868.09
Manchester City Council,Adult Social Care,Subsistence and Conf,04-Aug-22,5105827580,Bal Kaur Howard Training,£900.00
Manchester City Council,Adult Social Care,Clean & Domestic Mat,04-Aug-22,5105827685,Arrow County Supplies,£911.00
Manchester City Council,Chief Executives,Oth Professional Fee,04-Aug-22,1907834094,Target Psychology Ltd,£916.91
Manchester City Council,Manchester Leisure,Legal Fees,04-Aug-22,1907838704,Calland Mellor Consulting,£960.00
Manchester City Council,Chief Executives,Counsel Costs,04-Aug-22,1907838689,DEANS COURT CHAMBERS,"£1,000.00"
Manchester City Council,Highways Services,Direct Materials,04-Aug-22,5105827839,Ecomix Concrete Ltd,"£1,000.00"
Manchester City Council,Adult Social Care,Equipment,04-Aug-22,5105827629,Aidapt Bathrooms Ltd,"£1,050.00"
Manchester City Council,Childrens & Education Services,Hire of Premises,04-Aug-22,5105827586,Quaker Trading Ltd,"£1,065.84"
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,04-Aug-22,5105827553,R & M Developments Ltd,"£1,073.50"
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,04-Aug-22,5105827559,R & M Developments Ltd,"£1,073.50"
Manchester City Council,Hospitality + Trading Services,Hire of Machinery,04-Aug-22,5105827557,R & M Developments Ltd,"£1,135.00"
Manchester City Council,Corporate Services,OL&B - Adaptations,04-Aug-22,5105827525,Apex Self Storage Ltd,"£1,255.68"
Manchester City Council,Adult Social Care,Voluntary Orgs TPP,04-Aug-22,5105827638,Change Grow Live,"£1,305.00"
Manchester City Council,Regeneration Finance,Window Cleaning,04-Aug-22,5105827480,Associated Cleaning Contractors,"£1,320.00"
Manchester City Council,Regeneration Finance,Taxi Vehicle Materia,04-Aug-22,5105827681,VIP-System Ltd,"£1,353.48"
Manchester City Council,Manchester Leisure,Equipment,04-Aug-22,5105827657,Sign-It-Up,"£1,400.00"
Manchester City Council,Chief Executives,Oth Professional Fee,04-Aug-22,5105827588,Anthesis Group,"£1,715.00"
Manchester City Council,Chief Executives,Counsel Costs,04-Aug-22,1907838680,Halcyon Chambers,"£1,750.00"
Manchester City Council,Chief Executives,Computer Running,04-Aug-22,1907816445,Vodafone (Ex C&W),"£1,761.11"
Manchester City Council,Adult Social Care,Clean & Domestic Mat,04-Aug-22,1907839235,PHS Group,"£1,851.67"
Manchester City Council,Manchester Leisure,CTU negotiated chrgs,04-Aug-22,5105827658,The Networking People (TNP) Ltd,"£1,896.36"
Manchester City Council,Regeneration Finance,CTU negotiated chrgs,04-Aug-22,5105827656,The Networking People (TNP) Ltd,"£1,896.36"
Manchester City Council,Manchester Leisure,Equipment,04-Aug-22,5105827666,Groundwork Landscapes Ltd,"£1,925.00"
Manchester City Council,Environment and Operations,Infra - Construction,04-Aug-22,5105827479,Salford City Council,"£1,967.00"
Manchester City Council,Chief Executives,External Agency,04-Aug-22,5105827672,Adecco Uk Ltd,"£2,000.00"
Manchester City Council,Chief Executives,External Agency,04-Aug-22,5105827727,Adecco Uk Ltd,"£2,000.00"
Manchester City Council,Corporate Services,Other Indirect Emp,04-Aug-22,5105827556,PC4YC Ltd,"£2,000.00"
Manchester City Council,Corporate Services,OL&B - Adaptations,04-Aug-22,5105827497,Groundwork & Leisure Services Ltd,"£2,400.00"
Manchester City Council,Corporate Services,OL&B - Adaptations,04-Aug-22,5105827499,Groundwork & Leisure Services Ltd,"£2,400.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,04-Aug-22,5105827759,Molesworth Hotel,"£2,415.00"
Manchester City Council,Manchester Leisure,Sub Contractors,04-Aug-22,5105827673,Synectics Security Limited,"£2,552.02"
Manchester City Council,Corporate Services,VPF&E - Acquisition,04-Aug-22,5105827655,The Networking People (TNP) Ltd,"£2,705.00"
Manchester City Council,Corporate Services,VPF&E - Acquisition,04-Aug-22,5105827659,The Networking People (TNP) Ltd,"£2,705.00"
Manchester City Council,Childrens & Education Services,Other Establishments,04-Aug-22,5105827569,Staff Resources Ltd,"£2,720.00"
Manchester City Council,Chief Executives,Exp Int Trade OrdEx,04-Aug-22,5105827589,Creative Concern Ltd,"£2,975.00"
Manchester City Council,Manchester Leisure,Oth Professional Fee,04-Aug-22,5105827587,British Taekwondo Limited,"£3,257.67"
Manchester City Council,Adult Social Care,Equipment,04-Aug-22,5105827749,NRS Healthcare,"£4,394.10"
Manchester City Council,Adult Social Care,Personal Need Client,04-Aug-22,5105827734,Anywhere Care Ltd,"£4,650.00"
Manchester City Council,Adult Social Care,Rents,04-Aug-22,5105827600,Houses4Homes 4U Ltd,"£4,966.76"
Manchester City Council,Manchester Leisure,Grant Expenditure,04-Aug-22,5105827743,Chorlton Community Land Trust,"£5,000.00"
Manchester City Council,Adult Social Care,Rents,04-Aug-22,5105827602,Houses4Homes 4U Ltd,"£5,065.60"
Manchester City Council,Chief Executives,Oth Professional Fee,04-Aug-22,5105827707,Weightmans LLP Solicitors,"£5,393.94"
Manchester City Council,Manchester Leisure,Sub Contractors,04-Aug-22,5105827394,Arboricultural Services Treework,"£5,600.00"
Manchester City Council,Corporate Services,Subsistence and Conf,04-Aug-22,1907836483,Downtown In Business Ltd,"£5,728.91"
Manchester City Council,Chief Executives,External Agency,04-Aug-22,5105827578,Ashberry Recruitment Ltd,"£6,004.05"
Manchester City Council,Chief Executives,Oth Professional Fee,04-Aug-22,5105827592,Manchester Climate Change Agency,"£6,218.75"
Manchester City Council,Chief Executives,Postage,04-Aug-22,5105826408,Whistl North Ltd,"£6,473.89"
Manchester City Council,Childrens & Education Services,Cont Cleaning - Ext,04-Aug-22,5105827653,Tiddlywinks Nursery-Clayton No.4 Ac,"£7,095.00"
Manchester City Council,Chief Executives,Oth Professional Fee,04-Aug-22,5105827590,Manchester Climate Change Agency,"£7,988.75"
Manchester City Council,Chief Executives,External Agency,04-Aug-22,5105827573,Osbourne Thomas Ltd,"£8,250.00"
Manchester City Council,Chief Executives,External Agency,04-Aug-22,5105827641,Michael Page International,"£10,000.00"
Manchester City Council,Adult Social Care,Support People Pays,04-Aug-22,5105827304,Mosscare St Vincent's Housing,"£10,250.00"
Manchester City Council,Chief Executives,External Agency,04-Aug-22,5105827642,Access Computer Consulting plc,"£11,629.26"
Manchester City Council,Childrens & Education Services,Other Establishments,04-Aug-22,5105827610,Reed Employment Plc,"£12,796.95"
Manchester City Council,Adult Social Care,Rents,04-Aug-22,5105827621,Eeven Homes Ltd.,"£13,289.01"
Manchester City Council,Regeneration Finance,Computer Purchases,04-Aug-22,5105827574,Vitalize Consultancy,"£19,040.00"
Manchester City Council,Childrens & Education Services,Other Local Auth,04-Aug-22,5105827726,The Orchards School,"£21,769.00"
Manchester City Council,Adult Social Care,Equipment,04-Aug-22,5105827644,Invacare Limited,"£27,983.00"
Manchester City Council,Manchester Leisure,ICT Sup & Maintnance,04-Aug-22,5105827467,TELEFÓNICA TECH NI LTD,"£31,144.50"
Manchester City Council,Adult Social Care,Rents,04-Aug-22,5105827639,Housing Social Ltd,"£34,183.84"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,04-Aug-22,5105827783,Parkview Residence,"£52,360.00"
Manchester City Council,Housing Revenue Account,CD - Adaptations,04-Aug-22,5105827741,"Jackson, Jackson & Sons Ltd","£69,314.54"
Manchester City Council,Adult Social Care,Rents,04-Aug-22,5105827710,T15 Consultancy Ltd,"£112,056.55"
Manchester City Council,Childrens Services,Oth Rv ex fnd cp sta,04-Aug-22,5105827708,Co-op Academy Belle Vue,"£636,104.63"
Manchester City Council,Chief Executives,Oth Professional Fee,04-Aug-22,1907834225,Redacted Personal Information,£550.00
Manchester City Council,Chief Executives,Legal Fees,04-Aug-22,1907834065,Redacted Personal Information,£552.08
Manchester City Council,Chief Executives,Legal Fees,04-Aug-22,1907834224,Redacted Personal Information,£552.08
Manchester City Council,Manchester Leisure,Oth Professional Fee,04-Aug-22,5105827575,Redacted Personal Information,£600.00
Manchester City Council,Manchester Leisure,Special Event,04-Aug-22,5105827611,Redacted Personal Information,£600.00
Manchester City Council,Chief Executives,Oth Professional Fee,04-Aug-22,1907834045,Redacted Personal Information,£700.00
Manchester City Council,Chief Executives,Legal Fees,04-Aug-22,1907834054,Redacted Personal Information,£800.00
Manchester City Council,Chief Executives,Oth Professional Fee,04-Aug-22,1907834049,Redacted Personal Information,£812.50
Manchester City Council,Chief Executives,Legal Fees,04-Aug-22,1907834060,Redacted Personal Information,£900.00
Manchester City Council,Chief Executives,Oth Professional Fee,04-Aug-22,1907834061,Redacted Personal Information,£925.00
Manchester City Council,Chief Executives,Oth Professional Fee,04-Aug-22,1907834073,Redacted Personal Information,"£1,875.00"
Manchester City Council,Chief Executives,Legal Fees,04-Aug-22,1907834064,Redacted Personal Information,"£2,145.83"
Manchester City Council,Chief Executives,Oth Professional Fee,04-Aug-22,1907834053,Redacted Personal Information,"£3,200.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,04-Aug-22,5105827651,Redacted Personal Information,"£34,762.00"
Manchester City Council,Adult Social Care,Bed & Breakfast Acc,04-Aug-22,5105827782,Redacted Personal Information,"£35,951.50"
Manchester City Council,Adult Social Care,Housing Rents Debit,05-Aug-22,1907838683,Redacted Personal Information,£664.26
Manchester City Council,Childrens & Education Services,Rents,05-Aug-22,1907839326,Redacted Personal Information,£860.00
Manchester City Council,Childrens & Education Services,Subsistence and Conf,05-Aug-22,1907838685,Redacted Personal Information,"£1,085.34"
Manchester City Council,Adult Social Care,Rents,05-Aug-22,1907840553,Redacted Personal Information,"£1,400.00"
Manchester City Council,Environment and Operations,Long Term Debtors,05-Aug-22,1700136700,Biffa Municipal Limited,"-£627,340.00"
Manchester City Council,Environment and Operations,Long Term Debtors,05-Aug-22,1700136695,Biffa Municipal Limited,"-£114,746.00"
Manchester City Council,Chief Executives,OL&B - Fees,05-Aug-22,5105827884,Ryder Architecture Ltd,"-£101,555.69"
Manchester City Council,Environment and Operations,Long Term Debtors,05-Aug-22,1700136693,Biffa Municipal Limited,"-£83,750.00"
Manchester City Council,Chief Executives,VPF&E - Acquisition,05-Aug-22,5105827793,Insight Direct (Uk) Ltd,"-£31,204.00"
Manchester City Council,Hospitality + Trading Services,Vehicle Fuel Costs,05-Aug-22,5105827866,Standard Fuels Oils,"-£24,334.33"
Manchester City Council,Housing General Fund,OL&B - Construction,05-Aug-22,5105827843,Shared Habitat Limited,"-£9,475.00"
Manchester City Council,Adult Social Care,Personal Need Client,05-Aug-22,5105827899,Tynetec,"-£8,846.30"
Manchester City Council,Childrens & Education Services,Coach Hire,05-Aug-22,5105827869,PDR Travel Ltd,"-£6,030.00"
Manchester City Council,Housing General Fund,OL&B - Construction,05-Aug-22,5105827843,Shared Habitat Limited,"-£4,190.00"
Manchester City Council,Manchester Leisure,Grant Expenditure,05-Aug-22,5105827856,Harpurhey Neighbourhood Project,£500.00
Manchester City Council,Chief Executives,Oth Professional Fee,05-Aug-22,5105827870,Manchester Alliance For,£600.00
Manchester City Council,Corporate Services,Travel Season TLS,05-Aug-22,5105827649,Stagecoach Manchester,£600.00
Manchester City Council,Corporate Services,Travel Season TLS,05-Aug-22,5105827650,Stagecoach Manchester,£600.00
Manchester City Council,Corporate Services,Travel Season TLS,05-Aug-22,5105827671,Stagecoach Manchester,£600.00
Manchester City Council,Corporate Services,Travel Season TLS,05-Aug-22,5105827748,Stagecoach Manchester,£600.00
Manchester City Council,Manchester Leisure,Ext Rep & Main Build,05-Aug-22,5105827897,Rackline Limited,£640.00
Manchester City Council,Highways Services,Legal Fees,05-Aug-22,1907839304,COSGROVE COSTINGS LIMITED,£650.00
Manchester City Council,Chief Executives,Printing,05-Aug-22,5105827846,Browns CTP Ltd,£679.00
Manchester City Council,Manchester Leisure,Legal Fees,05-Aug-22,1907834214,Trinity Chambers,£750.00
Manchester City Council,Chief Executives,Oth Professional Fee,05-Aug-22,5105827802,Russell & Russell Solicitors LLP,£843.75
Manchester City Council,Regeneration Finance,Furniture,05-Aug-22,5105827889,Bennett Workplace Solutions Ltd,£954.00
Manchester City Council,Manchester Leisure,Grant Expenditure,05-Aug-22,5105827835,Chorlton on Medlock Allotment Soc,"£1,000.00"
